step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,cluster_1873322399_2320051372_3641274152_3641274160_stopped,cluster_1873322399_2320051372_3641274152_3641274160_accumulated_waiting_time,cluster_1873322399_2320051372_3641274152_3641274160_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1355.0,556,206867.0,326.28864353312304,0.7257300605983762,10,3962.0,0.030778785600703087,10,3962.0
1360.0,562,209330.0,331.743264659271,0.6994522780838934,11,3999.0,0.08037962332803168,11,3999.0
1365.0,563,211855.0,334.68404423380724,0.6658580821887726,11,4037.0,0.0,11,4037.0
1370.0,570,214484.0,337.7700787401575,0.6252428844124921,11,4076.0,0.0024454476565899455,11,4076.0
1375.0,576,217033.0,341.24685534591197,0.5500542864145366,12,4121.0,0.014989757146530927,12,4121.0
1380.0,582,219628.0,345.32704402515725,0.45365608671387453,13,4169.0,0.0,13,4169.0
1385.0,584,222235.0,347.2421875,0.48860486105335654,13,4215.0,0.018072252204162736,13,4215.0
1390.0,582,224819.0,350.73166926677067,0.4317281827898739,13,4259.0,3.7265213728028375e-05,13,4259.0
1395.0,574,227155.0,352.1782945736434,0.5339662354971723,10,1398.0,0.01766864241890053,10,1398.0
1400.0,570,227012.0,350.32716049382714,0.5980153955421522,10,2202.0,0.010809813933536036,10,2202.0
1405.0,569,227619.0,349.1088957055215,0.6955071541592137,5,2880.0,0.14816426901820187,5,2880.0
1410.0,570,229232.0,349.9725190839695,0.7582025735735566,5,2827.0,0.12434157370420974,5,2827.0
1415.0,576,231662.0,353.6824427480916,0.8536606510682176,5,3658.0,0.05577198441471231,5,3658.0
1420.0,588,234354.0,357.2469512195122,0.8896672938767676,6,3623.0,0.04352042135044738,6,3623.0
1425.0,580,235934.0,359.1080669710807,0.9029952630197117,6,3612.0,0.08403007097330757,6,3612.0
1430.0,587,238182.0,361.97872340425533,0.8796674734198253,6,3853.0,0.10919269525517168,6,3853.0
1435.0,575,239937.0,362.4425981873112,0.9610071604940966,7,4934.0,0.12451281958711777,7,4934.0
1440.0,575,242131.0,366.31013615733735,0.7740883847863932,9,4999.0,0.14702781752847888,9,4999.0
1445.0,584,244090.0,367.605421686747,0.7369762292266739,7,4232.0,0.08130251032350122,7,4232.0
1450.0,586,246284.0,369.7957957957958,0.7048421419018699,10,3738.0,1.3485673165148141e-05,10,3738.0
1455.0,592,248011.0,370.7189835575486,0.7119455953509992,10,3770.0,0.004537848441509459,10,3770.0
1460.0,605,250709.0,374.1925373134328,0.6053967059326557,12,3809.0,0.07146886830312114,12,3809.0
1465.0,597,253245.0,377.4143070044709,0.6088474930488535,13,3857.0,0.0,13,3857.0
1470.0,604,255618.0,382.0896860986547,0.61155041945863,13,3909.0,0.0,13,3909.0
1475.0,596,257363.0,382.41158989598813,0.7044390867341032,13,3957.0,0.0,13,3957.0
1480.0,593,259712.0,387.0521609538003,0.6878139164911851,12,4003.0,0.06643186728981104,12,4003.0
1485.0,580,260301.0,388.5089552238806,0.6350099858464284,11,2258.0,0.005909638818115329,11,2258.0
1490.0,582,261791.0,388.99108469539374,0.6685431711058684,10,4152.0,0.07594902199679904,10,4152.0
1495.0,581,263557.0,389.301329394387,0.6440988676512315,7,3920.0,0.048602286282877355,7,3920.0
1500.0,582,265727.0,390.775,0.7572354985338483,8,3838.0,0.06395067154712641,8,3838.0
1505.0,583,267586.0,392.9309838472834,0.8616431066739962,8,5655.0,0.03210249700266258,8,5655.0
1510.0,589,269870.0,396.86764705882354,0.8090317778231003,14,6615.0,0.03900616026954968,14,6615.0
1515.0,586,271515.0,398.1158357771261,0.7841441522737174,12,6635.0,0.007857872374042427,12,6635.0
1520.0,591,273685.0,403.665191740413,0.6508593475936237,13,6605.0,0.017513291260058076,13,6605.0
1525.0,594,276113.0,406.0485294117647,0.698047755129825,13,6636.0,0.0,13,6636.0
1530.0,595,278346.0,408.13196480938416,0.7119194865361884,13,6676.0,0.0511754457192961,13,6676.0
1535.0,602,280549.0,410.75988286969255,0.6470047570599952,11,6612.0,0.03178780038323331,11,6612.0
1540.0,601,282465.0,412.9605263157895,0.6094757782491625,13,6617.0,5.147661257496908e-07,13,6617.0
1545.0,604,285006.0,416.0671532846715,0.5289624265961569,13,6646.0,0.0,13,6646.0
1550.0,607,287178.0,418.0174672489083,0.5881097431599068,13,6673.0,0.02730983587761428,13,6673.0
1555.0,619,289583.0,421.51819505094613,0.43911215332094594,14,6707.0,0.0,14,6707.0
1560.0,613,291115.0,423.13226744186045,0.4733914411066316,14,6736.0,0.0,14,6736.0
1565.0,627,293539.0,422.96685878962535,0.49866530080005617,14,6764.0,0.0007647392475012228,14,6764.0
1570.0,624,296129.0,427.9320809248555,0.5079764535910187,14,6772.0,0.012448960935770048,14,6772.0
1575.0,626,298002.0,428.16379310344826,0.5551085137267205,11,4791.0,0.07259593038880897,11,4791.0
1580.0,622,300218.0,428.8828571428571,0.6167035122381651,12,3905.0,0.012135332610832945,12,3905.0
1585.0,626,302643.0,431.11538461538464,0.6566447760932207,8,3740.0,0.029411282617978617,8,3740.0
1590.0,617,305338.0,434.3357041251778,0.7704297520521549,4,3725.0,0.16016681017296336,4,3725.0
1595.0,617,307203.0,435.74893617021274,0.729248147741923,10,5548.0,0.03439791432570823,10,5548.0
1600.0,628,309922.0,438.36209335219235,0.730836589035367,11,5573.0,0.008115761384325652,11,5573.0
1605.0,622,312478.0,438.87359550561797,0.7613285262167827,11,5582.0,0.059151878183882026,11,5582.0
1610.0,634,315183.0,442.0518934081346,0.7369559108293698,11,5596.0,0.0,11,5596.0
1615.0,627,317552.0,446.0,0.732829066754491,11,5611.0,0.0,11,5611.0
1620.0,626,320064.0,448.8976157082749,0.7147256257122852,11,5624.0,0.0006887776186133747,11,5624.0
1625.0,638,322504.0,450.4245810055866,0.6482202099989134,10,5567.0,4.062122718846956e-06,10,5567.0
1630.0,637,324774.0,453.5949720670391,0.5773798086865386,10,5576.0,0.08608814324209975,10,5576.0
1635.0,644,327351.0,455.9206128133705,0.5126553374457183,10,5581.0,0.08910427186073888,10,5581.0
1640.0,645,330029.0,458.37361111111113,0.4327401349960423,12,5592.0,0.002099226839142797,12,5592.0
1645.0,648,332701.0,459.5317679558011,0.524975665906938,14,5623.0,5.46110956468431e-06,14,5623.0
1650.0,646,335618.0,462.92137931034483,0.5831752047234554,14,5655.0,2.865403556983339e-07,14,5655.0
1655.0,643,338252.0,467.1988950276243,0.5296971552964342,14,5682.0,0.0,14,5682.0
1660.0,650,340991.0,469.6845730027548,0.4744206863035315,13,5712.0,0.0,13,5712.0
1665.0,641,343049.0,469.2872777017784,0.451511069332103,6,4784.0,0.022519269716388162,6,4784.0
1670.0,648,345719.0,471.6493860845839,0.46085445127571634,10,3855.0,0.006633131379379049,10,3855.0
1675.0,642,348225.0,474.4209809264305,0.49896360623647,6,2867.0,0.11634193289039231,6,2867.0
1680.0,652,351009.0,476.2672998643148,0.5454954614015631,7,2811.0,0.1551737068115829,7,2811.0
1685.0,647,353993.0,476.43741588156126,0.6807875829670699,8,2791.0,0.045817749610978536,8,2791.0
1690.0,646,356573.0,479.26478494623655,0.693436357058494,9,3729.0,0.03368711801977654,9,3729.0
1695.0,653,359119.0,480.10561497326205,0.7754403811611786,9,3739.0,0.010115084566720096,9,3739.0
1700.0,651,362215.0,482.9533333333333,0.7500988277320747,10,3764.0,0.0,10,3764.0
1705.0,654,364299.0,483.1551724137931,0.8098029724336802,10,3778.0,0.08474900526934388,10,3778.0
1710.0,662,366588.0,485.5470198675497,0.728926136467443,10,3788.0,0.02287726265649921,10,3788.0
1715.0,659,368965.0,488.6953642384106,0.7063461920490002,8,3736.0,0.0,8,3736.0
1720.0,654,370015.0,488.14643799472293,0.7130262859939385,8,3736.0,0.06178453876124325,8,3736.0
1725.0,665,372357.0,491.885072655218,0.6589020309708467,9,3746.0,0.05244440663585213,9,3746.0
1730.0,669,374550.0,492.1813403416557,0.6078788923525001,12,3759.0,0.019586438347860013,12,3759.0
1735.0,671,377295.0,495.1377952755906,0.46196949322552694,14,3791.0,0.10120155267111211,14,3791.0
1740.0,676,380185.0,498.93044619422574,0.46848032078891505,16,3826.0,1.518545778909542e-05,16,3826.0
1745.0,688,383357.0,502.4338138925295,0.4204593120010426,16,3866.0,0.0,16,3866.0
1750.0,695,386504.0,505.23398692810457,0.41446534463527107,15,3900.0,0.029566590516486205,15,3900.0
1755.0,689,388369.0,507.6718954248366,0.4576854473710865,10,3018.0,0.012017601664948026,10,3018.0
1760.0,691,390355.0,510.93586387434556,0.4600705427346801,16,3984.0,0.0059106388574265865,16,3984.0
1765.0,683,392142.0,510.6015625,0.5641496220364406,8,3874.0,0.08306007490014355,8,3874.0
1770.0,683,394955.0,513.5955786736021,0.6846492836053398,9,3864.0,0.11108472096086124,9,3864.0
1775.0,671,397196.0,514.5025906735751,0.8086724639357593,9,3789.0,0.18485317223572692,9,3789.0
1780.0,675,399541.0,517.5401554404145,0.7921956913203664,10,3785.0,0.09701577683604505,10,3785.0
1785.0,678,401702.0,520.339378238342,0.6675539579614463,11,3810.0,0.0016811093251773443,11,3810.0
1790.0,688,403834.0,522.4243208279431,0.6567563674733954,12,3836.0,0.05659627133735553,12,3836.0
1795.0,693,406568.0,524.603870967742,0.6436563912760619,12,3864.0,0.0,12,3864.0
1800.0,698,409014.0,527.0798969072165,0.5893689914092891,12,3895.0,0.033306543404757735,12,3895.0
1805.0,697,411583.0,529.0269922879178,0.542158207850853,10,3795.0,0.020029212393331268,10,3795.0
1810.0,707,414840.0,531.8461538461538,0.5146773281868015,15,3833.0,0.00022121967034437404,15,3833.0
1815.0,711,418316.0,535.6158770806658,0.45636313433894726,15,3878.0,0.07052670912684121,15,3878.0
1820.0,714,421294.0,540.1205128205128,0.3729930672835201,16,3927.0,0.03632840365479423,16,3927.0
1825.0,723,424794.0,543.2148337595908,0.39218679682546376,17,3980.0,0.0001399337912810114,17,3980.0
1830.0,719,427723.0,544.8700636942675,0.4312707501524495,17,4036.0,0.0,17,4036.0
1835.0,722,431052.0,547.0203045685279,0.518270457015648,17,4089.0,0.0,17,4089.0
1840.0,720,434461.0,549.9506329113924,0.45063128768301364,16,4044.0,5.221636560772637e-05,16,4044.0
1845.0,710,436701.0,550.0012594458439,0.5811516374608122,13,3104.0,0.011377579779532581,13,3104.0
1850.0,698,438188.0,551.1798742138365,0.4937044095219741,12,4059.0,0.005527023021483228,12,4059.0
1855.0,693,439978.0,550.6608260325406,0.5996792060694413,6,3870.0,0.02761234276972698,6,3870.0
1860.0,707,442706.0,554.7694235588972,0.5708837509621862,5,3722.0,0.18261284492010443,5,3722.0
1865.0,707,445228.0,558.6298619824341,0.5210745579760451,5,3717.0,0.02308003784799752,5,3717.0
1870.0,719,448576.0,560.72,0.5717237427494362,8,3726.0,0.00020172227096191636,8,3726.0
1875.0,728,451505.0,565.0876095118898,0.4986997481988645,8,3751.0,0.0,8,3751.0
1880.0,732,454742.0,567.7178526841449,0.47620468917928593,8,3773.0,0.0,8,3773.0
1885.0,729,457578.0,573.406015037594,0.3933185358449625,8,3788.0,0.1111111111111111,8,3788.0
1890.0,730,460477.0,576.3166458072591,0.41873326302363384,8,3808.0,0.10679547226501422,8,3808.0
1895.0,741,463885.0,579.1323345817727,0.4620160420919701,7,3801.0,0.12343637952313292,7,3801.0
1900.0,734,467261.0,584.07625,0.4839642303146101,7,3812.0,0.002887063764680866,7,3812.0
1905.0,737,470374.0,586.501246882793,0.5127207313792334,8,3829.0,0.0,8,3829.0
1910.0,733,472678.0,591.586983729662,0.45535435930153956,8,3846.0,0.0,8,3846.0
1915.0,745,475905.0,594.88125,0.4769654051436193,8,3864.0,0.0,8,3864.0
1920.0,748,479361.0,598.4531835205993,0.442039078344094,8,3879.0,0.10982386944173939,8,3879.0
1925.0,747,482632.0,598.7990074441688,0.48371347512144725,8,3899.0,0.0004734544372154144,8,3899.0
1930.0,749,486011.0,602.2441140024783,0.47224919563893036,8,2982.0,0.10864959307866254,8,2982.0
1935.0,745,488451.0,603.7713226205192,0.373739992371172,4,2047.0,0.08969245483571087,4,2047.0
1940.0,740,490521.0,605.5814814814814,0.4510784384279405,7,2988.0,0.015554912487096692,7,2988.0
1945.0,732,492335.0,609.325495049505,0.5145926097630888,6,4743.0,0.022942187148626975,6,4743.0
1950.0,720,492437.0,608.6983930778739,0.5325079250925888,6,4822.0,0.25767559337280693,6,4822.0
1955.0,726,494642.0,612.1806930693069,0.4942845715612187,8,4979.0,0.01862554658392716,8,4979.0
1960.0,724,495165.0,612.070457354759,0.482424742556544,8,5912.0,0.026836867255470513,8,5912.0
1965.0,730,497482.0,611.9089790897909,0.534281637670357,11,6073.0,0.11624893972590468,11,6073.0
1970.0,742,500595.0,614.2269938650306,0.44843952820711885,14,6104.0,0.01879501210226955,14,6104.0
1975.0,737,502872.0,617.7788697788698,0.3814834459513839,16,6151.0,1.0296417245067199e-06,16,6151.0
1980.0,747,505029.0,620.4287469287469,0.31485539501174287,16,6209.0,0.0,16,6209.0
1985.0,742,507453.0,620.3581907090464,0.3826868742271812,11,5247.0,0.04671976527249856,11,5247.0
1990.0,755,510093.0,623.5855745721271,0.39632260971200944,12,5257.0,0.07392392253609656,12,5257.0
1995.0,752,513292.0,629.0343137254902,0.35015092497274586,12,5294.0,0.02770424216807682,12,5294.0
2000.0,758,516537.0,633.7877300613497,0.3095758714070141,12,5337.0,0.0,12,5337.0
2005.0,752,519673.0,635.2970660146699,0.3834465097427755,12,5378.0,0.0,12,5378.0
2010.0,750,522883.0,639.2212713936431,0.37613149399031537,12,5416.0,0.0,12,5416.0
2015.0,761,526069.0,640.7661388550548,0.31957947367084477,12,5451.0,0.0005104048922798152,12,5451.0
2020.0,763,529102.0,642.8942891859052,0.35471921467121986,12,4564.0,0.0,12,4564.0
2025.0,760,531706.0,643.7118644067797,0.36303180326684054,8,3675.0,0.14412345234627788,8,3675.0
2030.0,759,533634.0,644.4855072463768,0.44060509902895145,9,5574.0,0.057764508302381605,9,5574.0
2035.0,758,536133.0,648.2865779927448,0.4534276489855669,14,6513.0,0.01453871945407095,14,6513.0
2040.0,748,538381.0,649.4342581423401,0.45982818884635196,16,8381.0,0.026574533427749857,16,8381.0
2045.0,759,540918.0,650.1418269230769,0.4554845567746353,17,8367.0,0.006273932865366019,17,8367.0
2050.0,766,543682.0,654.2503008423586,0.5223087190202268,18,8411.0,1.925566886833421e-06,18,8411.0
2055.0,767,545602.0,654.984393757503,0.5306317611722514,18,8459.0,0.10200182603881522,18,8459.0
2060.0,765,547737.0,655.1877990430622,0.4755408338826237,20,8513.0,0.021093983327526655,20,8513.0
2065.0,766,550891.0,657.3878281622912,0.47196002511820806,22,9483.0,0.04076844944420336,22,9483.0
2070.0,781,554262.0,661.4105011933174,0.4023153703041978,23,9547.0,0.01945872654404883,23,9547.0
2075.0,770,556794.0,660.491103202847,0.48283598555443963,17,6794.0,0.04451504541861957,17,6794.0
2080.0,779,560375.0,663.1656804733727,0.5271050286764886,18,6836.0,0.022465939860025187,18,6836.0
2085.0,773,562514.0,665.6970414201184,0.5106850744838249,19,6832.0,0.00011508269061154868,19,6832.0
2090.0,769,565275.0,671.3479809976247,0.48042202803635153,16,6880.0,0.07821827144907899,16,6880.0
2095.0,767,567914.0,672.8838862559242,0.42812991692466695,19,6937.0,9.56007088857776e-05,19,6937.0
2100.0,777,570363.0,674.985798816568,0.43369650063413023,19,6997.0,0.048857757061316655,19,6997.0
2105.0,773,572858.0,677.1371158392435,0.33354740918593534,20,7058.0,0.00010779724226977615,20,7058.0
2110.0,777,575735.0,679.7343565525383,0.35506166188992083,20,6192.0,0.00015207949377789664,20,6192.0
2115.0,780,578198.0,681.0341578327444,0.4010262568102832,15,5321.0,0.013366174958915913,15,5321.0
2120.0,772,580321.0,682.7305882352941,0.43166414882083176,16,6315.0,0.005743870055896173,16,6315.0
2125.0,763,582299.0,684.2526439482962,0.4860198012576338,13,6224.0,0.017657959631816114,13,6224.0
2130.0,776,585067.0,688.3141176470589,0.5250187651732756,11,6116.0,0.1051553690723258,11,6116.0
2135.0,774,587657.0,688.1229508196722,0.5197274256435995,12,6142.0,0.04528039320096355,12,6142.0
2140.0,784,590167.0,692.6842723004695,0.43205730810432813,15,6185.0,0.00016966823066596383,15,6185.0
2145.0,782,593064.0,694.4543325526932,0.42763006116523594,15,6235.0,0.0,15,6235.0
2150.0,780,596051.0,696.321261682243,0.3665127389342765,15,6285.0,0.05170366603722378,15,6285.0
2155.0,782,599151.0,698.3111888111888,0.3528459788963966,15,6335.0,0.04273656714855962,15,6335.0
2160.0,793,602620.0,703.1738623103851,0.32757635167313737,16,6390.0,0.000376883672731402,16,6390.0
2165.0,799,606204.0,704.8883720930232,0.3611587569928931,15,6339.0,0.06289395315650324,15,6339.0
2170.0,803,609922.0,706.7462340672074,0.39814690251637025,15,6387.0,0.0009360433831460669,15,6387.0
2175.0,810,613699.0,711.1228273464658,0.34635328100135154,16,6451.0,0.0,16,6451.0
2180.0,805,617288.0,714.4537037037037,0.32378401167666654,17,6517.0,0.05054831770088041,17,6517.0
2185.0,803,620823.0,713.5896551724138,0.32888667083894374,17,6583.0,0.008443383402622415,17,6583.0
2190.0,806,624338.0,717.6298850574713,0.3351496908171035,18,6651.0,0.05252395026215293,18,6651.0
2195.0,810,627714.0,719.855504587156,0.30577047947970903,18,6722.0,0.03358168788260305,18,6722.0
2200.0,804,631023.0,721.1691428571429,0.35073266655973356,16,5802.0,0.0013783247846016636,16,5802.0
2205.0,798,632627.0,723.0022857142857,0.37474085158799686,14,4946.0,0.011155624226957725,14,4946.0
2210.0,803,634269.0,726.5395189003436,0.32600348466598394,16,6873.0,0.005745429171221683,16,6873.0
2215.0,789,636351.0,728.0903890160183,0.42006090563796694,12,6726.0,0.015308965045760807,12,6726.0
2220.0,793,639381.0,729.0547320410491,0.46992350298227076,14,6790.0,0.002583488038257213,14,6790.0
2225.0,795,642223.0,733.9691428571429,0.4445543465637114,15,6840.0,1.975213164945883e-05,15,6840.0
2230.0,800,645640.0,737.8742857142857,0.4191988936649204,15,6892.0,0.029414485515231716,15,6892.0
2235.0,799,649184.0,740.2326111744584,0.4180989822787931,16,7856.0,0.027501602377223072,16,7856.0
2240.0,814,652807.0,744.363740022805,0.3275231502498308,17,8811.0,0.05340221130856063,17,8811.0
2245.0,819,656261.0,746.5995449374288,0.3407758946445232,18,8871.0,0.060538421122382245,18,8871.0
2250.0,813,659388.0,749.3045454545454,0.30590397040633166,19,8880.0,0.034450380337258675,19,8880.0
2255.0,811,662091.0,748.9717194570136,0.3776661020296802,15,7045.0,0.004272672870517173,15,7045.0
2260.0,808,665345.0,750.1071025930102,0.4783200815540432,15,7131.0,0.0029558322240123515,15,7131.0
2265.0,815,668649.0,754.6828442437924,0.46277194066331584,17,7192.0,0.028615039187245186,17,7192.0
2270.0,823,672394.0,756.3487064116986,0.49343493759810225,18,7258.0,1.700499824170836e-05,18,7258.0
2275.0,826,676070.0,758.776655443322,0.48257870251100893,18,7325.0,0.049464020296116004,18,7325.0
2280.0,832,679998.0,763.1851851851852,0.43527806398882773,18,7393.0,0.023567673561376724,18,7393.0
2285.0,833,683597.0,767.2244668911336,0.31232533610244956,20,7466.0,0.010078396121816267,20,7466.0
2290.0,837,687104.0,771.1604938271605,0.26941975036650406,20,6558.0,0.008899154061764464,20,6558.0
2295.0,820,689384.0,771.986562150056,0.35079484989106546,18,5705.0,0.046845643027167906,18,5705.0
2300.0,827,692027.0,774.079418344519,0.34508622861378574,21,6696.0,0.013630318767528323,21,6696.0
2305.0,826,695589.0,777.1944134078212,0.3781734656881373,15,7478.0,0.01550043993769186,15,7478.0
2310.0,824,698383.0,780.3162011173184,0.5194387878655894,13,8262.0,0.008705808820829655,13,8262.0
2315.0,821,701261.0,779.1788888888889,0.5618028989088671,13,8196.0,0.07876865657402314,13,8196.0
2320.0,816,703350.0,780.6326304106549,0.5344710113304332,16,8237.0,0.0008855407796814991,16,8237.0
2325.0,827,706029.0,782.7372505543237,0.4464192760296808,17,9520.0,0.07918469283952609,17,9520.0
2330.0,829,708937.0,784.2223451327434,0.3933223339360239,20,9577.0,0.00037355763084472254,20,9577.0
2335.0,834,712001.0,785.0066152149944,0.3687085794410291,20,9642.0,1.0333516953794391e-06,20,9642.0
2340.0,831,715154.0,786.7480748074807,0.351667179231777,20,9709.0,0.0,20,9709.0
2345.0,822,718094.0,786.5213581599123,0.4412854292409527,15,8426.0,0.0,15,8426.0
2350.0,821,720789.0,789.4731653888281,0.4936016051798997,15,8471.0,0.0,15,8471.0
2355.0,831,723736.0,790.9683060109289,0.5230849268382778,15,8516.0,0.0589865218045216,15,8516.0
2360.0,817,726526.0,795.7568455640745,0.385880232664624,14,8480.0,0.0422380141084617,14,8480.0
2365.0,831,729964.0,798.6477024070022,0.3331407361158733,17,8531.0,0.00020508990221365344,17,8531.0
2370.0,830,733328.0,804.0877192982456,0.3355359122334337,17,8586.0,0.04710869825001994,17,8586.0
2375.0,830,736463.0,804.8775956284153,0.3575426556954206,17,8641.0,0.09334192021422501,17,8641.0
2380.0,821,739241.0,809.6834611171961,0.2681488980322709,18,7766.0,0.03789006047650641,18,7766.0
2385.0,825,742474.0,812.3347921225383,0.3149184403397237,16,6026.0,0.012305439618404003,16,6026.0
2390.0,808,745236.0,812.6892039258452,0.3572044034635914,17,7954.0,0.017081611443484735,17,7954.0
2395.0,823,748393.0,817.0229257641921,0.3328859417279607,14,8799.0,0.06142998953740884,14,8799.0
2400.0,826,751728.0,820.6637554585153,0.3408365218134083,18,9807.0,0.017275992766012407,18,9807.0
2405.0,833,754888.0,823.2148309705561,0.372764759068256,19,9816.0,0.012880430015660322,19,9816.0
2410.0,831,758157.0,824.9804134929271,0.4065394665104734,18,9855.0,0.003713722476076008,18,9855.0
2415.0,841,761561.0,826.8849077090119,0.4422891240295357,19,10798.0,0.03073161445255038,19,10798.0
2420.0,851,765127.0,828.9566630552546,0.3850862636539359,21,12591.0,0.047353938790763654,21,12591.0
2425.0,856,768722.0,831.9502164502164,0.37103674372595347,23,12652.0,1.0263530605415328e-05,23,12652.0
2430.0,856,772536.0,835.1740540540541,0.4113458538232321,21,12614.0,0.05221403771511074,21,12614.0
2435.0,841,775875.0,837.877969762419,0.41887495653547124,16,11625.0,0.04905337167916365,16,11625.0
2440.0,856,779492.0,842.694054054054,0.37658286252733997,19,11720.0,0.013066127339543328,19,11720.0
2445.0,848,783097.0,844.764832793959,0.4647672655511246,20,10033.0,3.516569714943402e-06,20,10033.0
2450.0,844,786489.0,847.5096982758621,0.39891795697515653,21,10110.0,5.5381695789038314e-05,21,10110.0
2455.0,848,790268.0,850.6652314316469,0.365487529691727,21,10188.0,0.0,21,10188.0
2460.0,851,793905.0,853.6612903225806,0.28685583412718396,22,10259.0,0.0001241182536188521,22,10259.0
2465.0,846,797500.0,855.68669527897,0.269269104316751,22,10335.0,0.0,22,10335.0
2470.0,852,801312.0,861.6258064516129,0.23970829914683156,21,9462.0,0.0,21,9462.0
2475.0,837,804590.0,866.0818083961249,0.2519020943190888,16,7652.0,0.01133272815689435,16,7652.0
2480.0,838,807537.0,868.3193548387097,0.29023720037460893,17,8642.0,0.0044761774198608896,17,8642.0
2485.0,842,810776.0,868.9989281886388,0.3352773613138875,16,10263.0,0.009090737365457909,16,10263.0
2490.0,845,814521.0,873.9495708154507,0.38454556649396915,13,10272.0,0.009765736700870371,13,10272.0
2495.0,856,818351.0,879.0021482277122,0.4112389297463187,16,10312.0,9.603694815872326e-05,16,10312.0
2500.0,858,822134.0,883.0655209452202,0.4122899986543633,16,10357.0,0.05037125547367111,16,10357.0
2505.0,861,824569.0,887.5877287405813,0.3081588848529951,17,10404.0,0.00019849859044331715,17,10404.0
2510.0,859,827218.0,888.5263157894736,0.30708378651218493,17,10454.0,0.0,17,10454.0
2515.0,860,830427.0,891.9731471535982,0.2685041049593627,17,10504.0,0.0,17,10504.0
2520.0,859,834111.0,898.8265086206897,0.2736056285468253,16,10481.0,0.06077661372571592,16,10481.0
2525.0,853,837452.0,902.426724137931,0.2743498267988888,16,10509.0,0.001664134059477755,16,10509.0
2530.0,862,841045.0,905.3229278794403,0.27890640544435225,18,10563.0,0.00027937749012941376,18,10563.0
2535.0,870,844731.0,907.3372717508056,0.29064835462148975,18,10619.0,0.0,18,10619.0
2540.0,874,848347.0,911.2212674543501,0.23423777557458877,18,10678.0,0.0,18,10678.0
2545.0,875,852533.0,913.7545551982851,0.2580256833680032,19,10748.0,0.0007144030377563032,19,10748.0
2550.0,877,856112.0,916.6081370449679,0.3066828120718873,20,10817.0,0.04421829956455068,20,10817.0
2555.0,869,859059.0,917.7980769230769,0.3016533315495996,20,10896.0,0.0,20,10896.0
2560.0,864,862290.0,918.3067092651758,0.3839684202252052,19,10040.0,0.0,19,10040.0
2565.0,863,864869.0,921.0532481363152,0.36061583080937126,13,9153.0,0.027899980390053012,13,9153.0
2570.0,862,868019.0,920.4867444326617,0.3617678491586375,17,10129.0,0.04167038754514176,17,10129.0
2575.0,844,870900.0,921.5873015873016,0.3514716237446742,13,10829.0,0.020370432115918435,13,10829.0
2580.0,843,873658.0,925.4851694915254,0.39642696472336547,16,10865.0,0.013197892945243326,16,10865.0
2585.0,840,876103.0,925.1351636747625,0.4573994739512406,16,10902.0,2.2678139467005315e-06,16,10902.0
2590.0,843,879303.0,925.5821052631579,0.42382771874401215,16,10947.0,0.0,16,10947.0
2595.0,843,882655.0,929.1105263157895,0.4173935965747753,16,10992.0,0.05575260388041666,16,10992.0
2600.0,845,886155.0,932.7947368421053,0.413444223858885,16,11037.0,0.01214228657039092,16,11037.0
2605.0,857,889527.0,934.3771008403361,0.41293225725383575,17,10979.0,0.030127787403427926,17,10979.0
2610.0,856,892276.0,937.2647058823529,0.3769572256680981,17,11112.0,0.016940639998688008,17,11112.0
2615.0,858,895929.0,937.1642259414226,0.39417040839991196,18,11122.0,0.07312629400315189,18,11122.0
2620.0,866,899769.0,941.1809623430962,0.3656430089517466,18,11182.0,0.019620469105799832,18,11182.0
2625.0,880,902577.0,942.1471816283924,0.3501220553199608,18,11241.0,0.0,18,11241.0
2630.0,891,906139.0,944.8790406673619,0.3146302441333021,18,11296.0,0.0,18,11296.0
2635.0,893,910251.0,952.1453974895397,0.21756119417975178,18,11355.0,0.0,18,11355.0
2640.0,889,914201.0,954.2807933194155,0.236275406619502,18,11410.0,0.0,18,11410.0
2645.0,888,918366.0,956.63125,0.21345935823735404,19,11466.0,0.00011137175285308533,19,11466.0
2650.0,892,922467.0,957.9096573208723,0.2915546156805798,18,10585.0,0.0,18,10585.0
2655.0,878,925818.0,960.3921161825726,0.2668359242595183,13,7857.0,0.06619097152319169,13,7857.0
2660.0,883,928970.0,961.6666666666666,0.298979560078593,17,9787.0,0.009070063339431958,17,9787.0
2665.0,890,933058.0,966.899481865285,0.34722725164063545,14,9676.0,0.06485987554118894,14,9676.0
2670.0,884,936431.0,969.3902691511387,0.39111610601775043,14,9701.0,0.07024515573531645,14,9701.0
2675.0,894,940653.0,976.7943925233645,0.32993504321429223,15,9750.0,0.0005815267833792491,15,9750.0
2680.0,906,944938.0,976.1756198347107,0.3454390589190745,16,9805.0,4.0230670616055256e-06,16,9805.0
2685.0,904,948809.0,981.1882109617374,0.318127910391918,16,9860.0,0.0,16,9860.0
2690.0,908,953003.0,984.5072314049587,0.3361875683251895,16,9962.0,0.039461345586668875,16,9962.0
2695.0,913,957311.0,988.9576446280992,0.2723017593565063,16,9952.0,0.0,16,9952.0
2700.0,912,961534.0,993.3202479338843,0.2027063768762465,16,9975.0,0.0,16,9975.0
2705.0,919,965828.0,997.7561983471074,0.22602734732177673,13,9975.0,0.0,13,9975.0
